GroupID,Date,Category,Total Expense,Group Size,Member Expense Share
23,2024-08,Food,1562.96,3,520.99
23,2024-08,Housing,4329.34,3,1443.11
23,2024-08,Utilities,665.46,3,221.82
23,2024-08,Transportation,576.82,3,192.27
23,2024-08,Entertainment,303.04,3,101.01
23,2024-08,Recurring Payments,780.07,3,260.02
23,2024-08,Miscellaneous,234.97,3,78.32
23,2024-08,Healthcare,400.29,3,133.43
23,2024-08,Savings,1092.39,3,364.13
23,2024-08,Taxes,839.92,3,279.97
23,2024-09,Food,1437.3,3,479.1
23,2024-09,Housing,4329.34,3,1443.11
23,2024-09,Utilities,602.33,3,200.78
23,2024-09,Transportation,504.02,3,168.01
23,2024-09,Entertainment,287.61,3,95.87
23,2024-09,Recurring Payments,780.07,3,260.02
23,2024-09,Miscellaneous,208.15,3,69.38
23,2024-09,Healthcare,341.05,3,113.68
23,2024-09,Savings,1227.09,3,409.03
23,2024-09,Taxes,673.8,3,224.6
23,2024-10,Food,1449.26,3,483.09
23,2024-10,Housing,4329.34,3,1443.11
23,2024-10,Utilities,553.59,3,184.53
23,2024-10,Transportation,511.24,3,170.41
23,2024-10,Entertainment,299.55,3,99.85
23,2024-10,Recurring Payments,780.07,3,260.02
23,2024-10,Miscellaneous,233.92,3,77.97
23,2024-10,Healthcare,365.36,3,121.79
23,2024-10,Savings,1135.61,3,378.54
23,2024-10,Taxes,763.23,3,254.41
24,2022-01,Food,5347.86,9,594.21
24,2022-01,Housing,13837.71,9,1537.52
24,2022-01,Utilities,1986.04,9,220.67
24,2022-01,Transportation,1695.74,9,188.42
24,2022-01,Entertainment,1004.8,9,111.64
24,2022-01,Recurring Payments,2436.64,9,270.74
24,2022-01,Miscellaneous,672.59,9,74.73
24,2022-01,Healthcare,1198.82,9,133.2
24,2022-01,Savings,3116.42,9,346.27
24,2022-01,Taxes,2484.03,9,276
24,2022-02,Food,5515.3,9,612.81
24,2022-02,Housing,13837.71,9,1537.52
24,2022-02,Utilities,2341.28,9,260.14
24,2022-02,Transportation,1571.38,9,174.6
24,2022-02,Entertainment,797.29,9,88.59
24,2022-02,Recurring Payments,2436.64,9,270.74
24,2022-02,Miscellaneous,686.71,9,76.3
24,2022-02,Healthcare,1261.26,9,140.14
24,2022-02,Savings,3477.75,9,386.42
24,2022-02,Taxes,2759.41,9,306.6
24,2022-03,Food,4936.96,9,548.55
24,2022-03,Housing,13837.71,9,1537.52
24,2022-03,Utilities,1563.63,9,173.74
24,2022-03,Transportation,1445.74,9,160.64
24,2022-03,Entertainment,796.7,9,88.52
24,2022-03,Recurring Payments,2436.64,9,270.74
24,2022-03,Miscellaneous,684.72,9,76.08
24,2022-03,Healthcare,1000.05,9,111.12
24,2022-03,Savings,3626.18,9,402.91
24,2022-03,Taxes,2308.66,9,256.52
24,2022-04,Food,4674.35,9,519.37
24,2022-04,Housing,13837.71,9,1537.52
24,2022-04,Utilities,1941.57,9,215.73
24,2022-04,Transportation,1213.65,9,134.85
24,2022-04,Entertainment,952.11,9,105.79
24,2022-04,Recurring Payments,2436.64,9,270.74
24,2022-04,Miscellaneous,611.61,9,67.96
24,2022-04,Healthcare,1084.89,9,120.54
24,2022-04,Savings,3992.78,9,443.64
24,2022-04,Taxes,2597.82,9,288.65
24,2022-05,Food,3725.97,9,414
24,2022-05,Housing,13837.71,9,1537.52
24,2022-05,Utilities,1578.2,9,175.36
24,2022-05,Transportation,1368.11,9,152.01
24,2022-05,Entertainment,822.97,9,91.44
24,2022-05,Recurring Payments,2436.64,9,270.74
24,2022-05,Miscellaneous,561.64,9,62.4
24,2022-05,Healthcare,1066.23,9,118.47
24,2022-05,Savings,3445.79,9,382.87
24,2022-05,Taxes,2658.15,9,295.35
24,2022-06,Food,5099.14,9,566.57
24,2022-06,Housing,13837.71,9,1537.52
24,2022-06,Utilities,1687.16,9,187.46
24,2022-06,Transportation,1344.54,9,149.39
24,2022-06,Entertainment,975.89,9,108.43
24,2022-06,Recurring Payments,2436.64,9,270.74
24,2022-06,Miscellaneous,674.44,9,74.94
24,2022-06,Healthcare,1197.82,9,133.09
24,2022-06,Savings,3125.95,9,347.33
24,2022-06,Taxes,2446.03,9,271.78
24,2022-07,Food,5355.72,9,595.08
24,2022-07,Housing,13837.71,9,1537.52
24,2022-07,Utilities,1636.42,9,181.82
24,2022-07,Transportation,1601.51,9,177.95
24,2022-07,Entertainment,852.89,9,94.77
24,2022-07,Recurring Payments,2436.64,9,270.74
24,2022-07,Miscellaneous,630.59,9,70.07
24,2022-07,Healthcare,1160.74,9,128.97
24,2022-07,Savings,3840.49,9,426.72
24,2022-07,Taxes,2517.52,9,279.72
24,2022-08,Food,5539.41,9,615.49
24,2022-08,Housing,13837.71,9,1537.52
24,2022-08,Utilities,2001.15,9,222.35
24,2022-08,Transportation,1551.35,9,172.37
24,2022-08,Entertainment,1100.38,9,122.26
24,2022-08,Recurring Payments,2436.64,9,270.74
24,2022-08,Miscellaneous,585.43,9,65.05
24,2022-08,Healthcare,960.37,9,106.71
24,2022-08,Savings,3597.8,9,399.76
24,2022-08,Taxes,2662.97,9,295.89
24,2022-09,Food,4395.73,9,488.41
24,2022-09,Housing,13837.71,9,1537.52
24,2022-09,Utilities,1636.07,9,181.79
24,2022-09,Transportation,1439.25,9,159.92
24,2022-09,Entertainment,1083.27,9,120.36
24,2022-09,Recurring Payments,2436.64,9,270.74
24,2022-09,Miscellaneous,712.42,9,79.16
24,2022-09,Healthcare,1319.52,9,146.61
24,2022-09,Savings,3486.44,9,387.38
24,2022-09,Taxes,2836.68,9,315.19
24,2022-10,Food,4069.18,9,452.13
24,2022-10,Housing,13837.71,9,1537.52
24,2022-10,Utilities,1581.69,9,175.74
24,2022-10,Transportation,1402.04,9,155.78
24,2022-10,Entertainment,1081.52,9,120.17
24,2022-10,Recurring Payments,2436.64,9,270.74
24,2022-10,Miscellaneous,789.82,9,87.76
24,2022-10,Healthcare,1096.46,9,121.83
24,2022-10,Savings,3859.76,9,428.86
24,2022-10,Taxes,2541.4,9,282.38
24,2022-11,Food,4706.74,9,522.97
24,2022-11,Housing,13837.71,9,1537.52
24,2022-11,Utilities,1875.62,9,208.4
24,2022-11,Transportation,1514.94,9,168.33
24,2022-11,Entertainment,1035.29,9,115.03
24,2022-11,Recurring Payments,2436.64,9,270.74
24,2022-11,Miscellaneous,711.43,9,79.05
24,2022-11,Healthcare,942.45,9,104.72
24,2022-11,Savings,3674.33,9,408.26
24,2022-11,Taxes,2658.97,9,295.44
24,2022-12,Food,5098.91,9,566.55
24,2022-12,Housing,13837.71,9,1537.52
24,2022-12,Utilities,2298.27,9,255.36
24,2022-12,Transportation,1563.95,9,173.77
24,2022-12,Entertainment,1052.47,9,116.94
24,2022-12,Recurring Payments,2436.64,9,270.74
24,2022-12,Miscellaneous,614.51,9,68.28
24,2022-12,Healthcare,1234.5,9,137.17
24,2022-12,Savings,3740.56,9,415.62
24,2022-12,Taxes,2283.15,9,253.68
24,2023-01,Food,5075.19,9,563.91
24,2023-01,Housing,13837.71,9,1537.52
24,2023-01,Utilities,1844.21,9,204.91
24,2023-01,Transportation,1598.07,9,177.56
24,2023-01,Entertainment,1046.69,9,116.3
24,2023-01,Recurring Payments,2436.64,9,270.74
24,2023-01,Miscellaneous,699.27,9,77.7
24,2023-01,Healthcare,1115.39,9,123.93
24,2023-01,Savings,3894.54,9,432.73
24,2023-01,Taxes,2887.2,9,320.8
24,2023-02,Food,5130.85,9,570.09
24,2023-02,Housing,13837.71,9,1537.52
24,2023-02,Utilities,2206.58,9,245.18
24,2023-02,Transportation,1467.83,9,163.09
24,2023-02,Entertainment,967.58,9,107.51
24,2023-02,Recurring Payments,2436.64,9,270.74
24,2023-02,Miscellaneous,694.76,9,77.2
24,2023-02,Healthcare,1143.2,9,127.02
24,2023-02,Savings,4170.96,9,463.44
24,2023-02,Taxes,2800.81,9,311.2
24,2023-03,Food,4113.09,9,457.01
24,2023-03,Housing,13837.71,9,1537.52
24,2023-03,Utilities,1979.23,9,219.91
24,2023-03,Transportation,1261.49,9,140.17
24,2023-03,Entertainment,877.9,9,97.54
24,2023-03,Recurring Payments,2436.64,9,270.74
24,2023-03,Miscellaneous,650.45,9,72.27
24,2023-03,Healthcare,885.05,9,98.34
24,2023-03,Savings,3504.53,9,389.39
24,2023-03,Taxes,2958.85,9,328.76
24,2023-04,Food,4567.83,9,507.54
24,2023-04,Housing,13837.71,9,1537.52
24,2023-04,Utilities,1815.32,9,201.7
24,2023-04,Transportation,1209.72,9,134.41
24,2023-04,Entertainment,896.39,9,99.6
24,2023-04,Recurring Payments,2436.64,9,270.74
24,2023-04,Miscellaneous,660,9,73.33
24,2023-04,Healthcare,1193.06,9,132.56
24,2023-04,Savings,3490.29,9,387.81
24,2023-04,Taxes,2498.54,9,277.62
24,2023-05,Food,4246.38,9,471.82
24,2023-05,Housing,13837.71,9,1537.52
24,2023-05,Utilities,1842.56,9,204.73
24,2023-05,Transportation,1365.88,9,151.76
24,2023-05,Entertainment,919.91,9,102.21
24,2023-05,Recurring Payments,2436.64,9,270.74
24,2023-05,Miscellaneous,673.51,9,74.83
24,2023-05,Healthcare,1182.36,9,131.37
24,2023-05,Savings,3891.95,9,432.44
24,2023-05,Taxes,2568.82,9,285.42
24,2023-06,Food,5240.93,9,582.33
24,2023-06,Housing,13837.71,9,1537.52
24,2023-06,Utilities,2106.49,9,234.05
24,2023-06,Transportation,1493.9,9,165.99
24,2023-06,Entertainment,1044.98,9,116.11
24,2023-06,Recurring Payments,2436.64,9,270.74
24,2023-06,Miscellaneous,581.09,9,64.57
24,2023-06,Healthcare,1108.47,9,123.16
24,2023-06,Savings,4038.44,9,448.72
24,2023-06,Taxes,2352.14,9,261.35
24,2023-07,Food,4669.92,9,518.88
24,2023-07,Housing,13837.71,9,1537.52
24,2023-07,Utilities,2156.27,9,239.59
24,2023-07,Transportation,1566.04,9,174
24,2023-07,Entertainment,1058.09,9,117.57
24,2023-07,Recurring Payments,2436.64,9,270.74
24,2023-07,Miscellaneous,825.02,9,91.67
24,2023-07,Healthcare,1169.58,9,129.95
24,2023-07,Savings,3744.42,9,416.05
24,2023-07,Taxes,2890.72,9,321.19
24,2023-08,Food,5560.51,9,617.83
24,2023-08,Housing,13837.71,9,1537.52
24,2023-08,Utilities,2239.92,9,248.88
24,2023-08,Transportation,1593.75,9,177.08
24,2023-08,Entertainment,1098.85,9,122.09
24,2023-08,Recurring Payments,2436.64,9,270.74
24,2023-08,Miscellaneous,745.81,9,82.87
24,2023-08,Healthcare,916.77,9,101.86
24,2023-08,Savings,2958.6,9,328.73
24,2023-08,Taxes,2976.06,9,330.67
24,2023-09,Food,4565.06,9,507.23
24,2023-09,Housing,13837.71,9,1537.52
24,2023-09,Utilities,1687.38,9,187.49
24,2023-09,Transportation,1396.9,9,155.21
24,2023-09,Entertainment,892.98,9,99.22
24,2023-09,Recurring Payments,2436.64,9,270.74
24,2023-09,Miscellaneous,494.04,9,54.89
24,2023-09,Healthcare,1025.78,9,113.98
24,2023-09,Savings,3462.29,9,384.7
24,2023-09,Taxes,3128.91,9,347.66
24,2023-10,Food,4539.05,9,504.34
24,2023-10,Housing,13837.71,9,1537.52
24,2023-10,Utilities,1892.86,9,210.32
24,2023-10,Transportation,1342.05,9,149.12
24,2023-10,Entertainment,794.11,9,88.23
24,2023-10,Recurring Payments,2436.64,9,270.74
24,2023-10,Miscellaneous,670.8,9,74.53
24,2023-10,Healthcare,1074.9,9,119.43
24,2023-10,Savings,3665.82,9,407.31
24,2023-10,Taxes,2945.09,9,327.23
24,2023-11,Food,4032.14,9,448.02
24,2023-11,Housing,13837.71,9,1537.52
24,2023-11,Utilities,1857.86,9,206.43
24,2023-11,Transportation,942.47,9,104.72
24,2023-11,Entertainment,893.11,9,99.23
24,2023-11,Recurring Payments,2436.64,9,270.74
24,2023-11,Miscellaneous,681.21,9,75.69
24,2023-11,Healthcare,932.78,9,103.64
24,2023-11,Savings,3464.81,9,384.98
24,2023-11,Taxes,2878.51,9,319.83
24,2023-12,Food,4999.92,9,555.55
24,2023-12,Housing,13837.71,9,1537.52
24,2023-12,Utilities,1780.26,9,197.81
24,2023-12,Transportation,1778.95,9,197.66
24,2023-12,Entertainment,1038.14,9,115.35
24,2023-12,Recurring Payments,2436.64,9,270.74
24,2023-12,Miscellaneous,555.43,9,61.71
24,2023-12,Healthcare,1087.08,9,120.79
24,2023-12,Savings,3497.66,9,388.63
24,2023-12,Taxes,2540.03,9,282.23
24,2024-01,Food,5785.27,9,642.81
24,2024-01,Housing,13837.71,9,1537.52
24,2024-01,Utilities,2191.63,9,243.51
24,2024-01,Transportation,1672.1,9,185.79
24,2024-01,Entertainment,1038.74,9,115.42
24,2024-01,Recurring Payments,2436.64,9,270.74
24,2024-01,Miscellaneous,804.4,9,89.38
24,2024-01,Healthcare,986.01,9,109.56
24,2024-01,Savings,4167.18,9,463.02
24,2024-01,Taxes,2359.89,9,262.21
24,2024-02,Food,5055.75,9,561.75
24,2024-02,Housing,13837.71,9,1537.52
24,2024-02,Utilities,2066.25,9,229.58
24,2024-02,Transportation,1661.15,9,184.57
24,2024-02,Entertainment,989.28,9,109.92
24,2024-02,Recurring Payments,2436.64,9,270.74
24,2024-02,Miscellaneous,608.25,9,67.58
24,2024-02,Healthcare,1043.56,9,115.95
24,2024-02,Savings,2897.67,9,321.96
24,2024-02,Taxes,2847.23,9,316.36
24,2024-03,Food,4364.46,9,484.94
24,2024-03,Housing,13837.71,9,1537.52
24,2024-03,Utilities,1772.62,9,196.96
24,2024-03,Transportation,1467.15,9,163.02
24,2024-03,Entertainment,715.31,9,79.48
24,2024-03,Recurring Payments,2436.64,9,270.74
24,2024-03,Miscellaneous,737.9,9,81.99
24,2024-03,Healthcare,924.61,9,102.73
24,2024-03,Savings,3371.18,9,374.58
24,2024-03,Taxes,2819.8,9,313.31
24,2024-04,Food,4099.62,9,455.51
24,2024-04,Housing,13837.71,9,1537.52
24,2024-04,Utilities,1792.07,9,199.12
24,2024-04,Transportation,1304.7,9,144.97
24,2024-04,Entertainment,939.22,9,104.36
24,2024-04,Recurring Payments,2436.64,9,270.74
24,2024-04,Miscellaneous,527.12,9,58.57
24,2024-04,Healthcare,995.83,9,110.65
24,2024-04,Savings,4137.81,9,459.76
24,2024-04,Taxes,2303.4,9,255.93
24,2024-05,Food,4890.58,9,543.4
24,2024-05,Housing,13837.71,9,1537.52
24,2024-05,Utilities,1876.32,9,208.48
24,2024-05,Transportation,1277.82,9,141.98
24,2024-05,Entertainment,812.48,9,90.28
24,2024-05,Recurring Payments,2436.64,9,270.74
24,2024-05,Miscellaneous,632.99,9,70.33
24,2024-05,Healthcare,874.94,9,97.22
24,2024-05,Savings,3521.4,9,391.27
24,2024-05,Taxes,2667.72,9,296.41
24,2024-06,Food,5222.52,9,580.28
24,2024-06,Housing,13837.71,9,1537.52
24,2024-06,Utilities,2050.53,9,227.84
24,2024-06,Transportation,1427.32,9,158.59
24,2024-06,Entertainment,1108.79,9,123.2
24,2024-06,Recurring Payments,2436.64,9,270.74
24,2024-06,Miscellaneous,553.77,9,61.53
24,2024-06,Healthcare,996.49,9,110.72
24,2024-06,Savings,3808.47,9,423.16
24,2024-06,Taxes,3132.35,9,348.04
24,2024-07,Food,5211.73,9,579.08
24,2024-07,Housing,13837.71,9,1537.52
24,2024-07,Utilities,2437.87,9,270.87
24,2024-07,Transportation,1455.96,9,161.77
24,2024-07,Entertainment,1065.29,9,118.37
24,2024-07,Recurring Payments,2436.64,9,270.74
24,2024-07,Miscellaneous,724.72,9,80.52
24,2024-07,Healthcare,976.86,9,108.54
24,2024-07,Savings,3509.29,9,389.92
24,2024-07,Taxes,2823.04,9,313.67
24,2024-08,Food,5104.19,9,567.13
24,2024-08,Housing,13837.71,9,1537.52
24,2024-08,Utilities,1912.76,9,212.53
24,2024-08,Transportation,1509.81,9,167.76
24,2024-08,Entertainment,1123.65,9,124.85
24,2024-08,Recurring Payments,2436.64,9,270.74
24,2024-08,Miscellaneous,697.7,9,77.52
24,2024-08,Healthcare,917.61,9,101.96
24,2024-08,Savings,3220.66,9,357.85
24,2024-08,Taxes,2601.93,9,289.1
24,2024-09,Food,4757.12,9,528.57
24,2024-09,Housing,13837.71,9,1537.52
24,2024-09,Utilities,1528.16,9,169.8
24,2024-09,Transportation,1224.42,9,136.05
24,2024-09,Entertainment,885.54,9,98.39
24,2024-09,Recurring Payments,2436.64,9,270.74
24,2024-09,Miscellaneous,707.08,9,78.56
24,2024-09,Healthcare,1082.29,9,120.25
24,2024-09,Savings,3485.96,9,387.33
24,2024-09,Taxes,2713.57,9,301.51
24,2024-10,Food,4511.07,9,501.23
24,2024-10,Housing,13837.71,9,1537.52
24,2024-10,Utilities,1822.39,9,202.49
24,2024-10,Transportation,1357.46,9,150.83
24,2024-10,Entertainment,935.15,9,103.91
24,2024-10,Recurring Payments,2436.64,9,270.74
24,2024-10,Miscellaneous,538.48,9,59.83
24,2024-10,Healthcare,994.44,9,110.49
24,2024-10,Savings,3916.39,9,435.15
24,2024-10,Taxes,2953.51,9,328.17
25,2022-01,Food,1961.02,4,490.25
25,2022-01,Housing,5819.39,4,1454.85
25,2022-01,Utilities,946.95,4,236.74
25,2022-01,Transportation,670.23,4,167.56
25,2022-01,Entertainment,420.05,4,105.01
25,2022-01,Recurring Payments,1027.94,4,256.99
25,2022-01,Miscellaneous,286.08,4,71.52
25,2022-01,Healthcare,488.39,4,122.1
25,2022-01,Savings,1709.69,4,427.42
25,2022-01,Taxes,1344.98,4,336.25
25,2022-02,Food,2415.38,4,603.85
25,2022-02,Housing,5819.39,4,1454.85
25,2022-02,Utilities,928.3,4,232.07
25,2022-02,Transportation,756.51,4,189.13
25,2022-02,Entertainment,459.56,4,114.89
25,2022-02,Recurring Payments,1027.94,4,256.99
25,2022-02,Miscellaneous,327.22,4,81.81
25,2022-02,Healthcare,482.27,4,120.57
25,2022-02,Savings,1474.38,4,368.6
25,2022-02,Taxes,1187.77,4,296.94
25,2022-03,Food,1991.23,4,497.81
25,2022-03,Housing,5819.39,4,1454.85
25,2022-03,Utilities,622.9,4,155.72
25,2022-03,Transportation,524.16,4,131.04
25,2022-03,Entertainment,374.5,4,93.62
25,2022-03,Recurring Payments,1027.94,4,256.99
25,2022-03,Miscellaneous,262.02,4,65.5
25,2022-03,Healthcare,391.77,4,97.94
25,2022-03,Savings,1553.94,4,388.49
25,2022-03,Taxes,1296.39,4,324.1
25,2022-04,Food,2147.21,4,536.8
25,2022-04,Housing,5819.39,4,1454.85
25,2022-04,Utilities,750.05,4,187.51
25,2022-04,Transportation,701.54,4,175.38
25,2022-04,Entertainment,387.59,4,96.9
25,2022-04,Recurring Payments,1027.94,4,256.99
25,2022-04,Miscellaneous,293.77,4,73.44
25,2022-04,Healthcare,506.75,4,126.69
25,2022-04,Savings,1645.84,4,411.46
25,2022-04,Taxes,1113.66,4,278.42
25,2022-05,Food,2019.16,4,504.79
25,2022-05,Housing,5819.39,4,1454.85
25,2022-05,Utilities,837.46,4,209.37
25,2022-05,Transportation,701.31,4,175.33
25,2022-05,Entertainment,361.44,4,90.36
25,2022-05,Recurring Payments,1027.94,4,256.99
25,2022-05,Miscellaneous,302.44,4,75.61
25,2022-05,Healthcare,526.84,4,131.71
25,2022-05,Savings,1446.3,4,361.57
25,2022-05,Taxes,1038.22,4,259.56
25,2022-06,Food,2323.44,4,580.86
25,2022-06,Housing,5819.39,4,1454.85
25,2022-06,Utilities,1042.94,4,260.74
25,2022-06,Transportation,687.07,4,171.77
25,2022-06,Entertainment,421.23,4,105.31
25,2022-06,Recurring Payments,1027.94,4,256.99
25,2022-06,Miscellaneous,297.51,4,74.38
25,2022-06,Healthcare,438.97,4,109.74
25,2022-06,Savings,1466.54,4,366.63
25,2022-06,Taxes,1227.91,4,306.98
25,2022-07,Food,2081.82,4,520.46
25,2022-07,Housing,5819.39,4,1454.85
25,2022-07,Utilities,891.84,4,222.96
25,2022-07,Transportation,656.98,4,164.25
25,2022-07,Entertainment,510.2,4,127.55
25,2022-07,Recurring Payments,1027.94,4,256.99
25,2022-07,Miscellaneous,307.94,4,76.98
25,2022-07,Healthcare,409.16,4,102.29
25,2022-07,Savings,1882.49,4,470.62
25,2022-07,Taxes,1156.89,4,289.22
25,2022-08,Food,2264.32,4,566.08
25,2022-08,Housing,5819.39,4,1454.85
25,2022-08,Utilities,959.79,4,239.95
25,2022-08,Transportation,574.2,4,143.55
25,2022-08,Entertainment,416.88,4,104.22
25,2022-08,Recurring Payments,1027.94,4,256.99
25,2022-08,Miscellaneous,230.49,4,57.62
25,2022-08,Healthcare,455.8,4,113.95
25,2022-08,Savings,1754.76,4,438.69
25,2022-08,Taxes,1299.49,4,324.87
25,2022-09,Food,2235.84,4,558.96
25,2022-09,Housing,5819.39,4,1454.85
25,2022-09,Utilities,718.59,4,179.65
25,2022-09,Transportation,637.18,4,159.29
25,2022-09,Entertainment,409.67,4,102.42
25,2022-09,Recurring Payments,1027.94,4,256.99
25,2022-09,Miscellaneous,299.61,4,74.9
25,2022-09,Healthcare,456.56,4,114.14
25,2022-09,Savings,1572.06,4,393.01
25,2022-09,Taxes,1346.14,4,336.54
25,2022-10,Food,2123.45,4,530.86
25,2022-10,Housing,5819.39,4,1454.85
25,2022-10,Utilities,921.28,4,230.32
25,2022-10,Transportation,650.4,4,162.6
25,2022-10,Entertainment,442.49,4,110.62
25,2022-10,Recurring Payments,1027.94,4,256.99
25,2022-10,Miscellaneous,289.38,4,72.34
25,2022-10,Healthcare,529.02,4,132.25
25,2022-10,Savings,1542.91,4,385.73
25,2022-10,Taxes,1155.04,4,288.76
25,2022-11,Food,2093.36,4,523.34
25,2022-11,Housing,5819.39,4,1454.85
25,2022-11,Utilities,796.61,4,199.15
25,2022-11,Transportation,662.02,4,165.5
25,2022-11,Entertainment,438.09,4,109.52
25,2022-11,Recurring Payments,1027.94,4,256.99
25,2022-11,Miscellaneous,342.67,4,85.67
25,2022-11,Healthcare,372.62,4,93.16
25,2022-11,Savings,1541.55,4,385.39
25,2022-11,Taxes,1094.29,4,273.57
25,2022-12,Food,2322.37,4,580.59
25,2022-12,Housing,5819.39,4,1454.85
25,2022-12,Utilities,1083.97,4,270.99
25,2022-12,Transportation,658.48,4,164.62
25,2022-12,Entertainment,474.6,4,118.65
25,2022-12,Recurring Payments,1027.94,4,256.99
25,2022-12,Miscellaneous,257.59,4,64.4
25,2022-12,Healthcare,395.9,4,98.97
25,2022-12,Savings,1359.79,4,339.95
25,2022-12,Taxes,1279.11,4,319.78
25,2023-01,Food,2585.83,4,646.46
25,2023-01,Housing,5819.39,4,1454.85
25,2023-01,Utilities,890.65,4,222.66
25,2023-01,Transportation,694.83,4,173.71
25,2023-01,Entertainment,424.87,4,106.22
25,2023-01,Recurring Payments,1027.94,4,256.99
25,2023-01,Miscellaneous,243.41,4,60.85
25,2023-01,Healthcare,404.56,4,101.14
25,2023-01,Savings,1516.8,4,379.2
25,2023-01,Taxes,1180.13,4,295.03
25,2023-02,Food,2549.23,4,637.31
25,2023-02,Housing,5819.39,4,1454.85
25,2023-02,Utilities,928.17,4,232.04
25,2023-02,Transportation,664.26,4,166.06
25,2023-02,Entertainment,539.39,4,134.85
25,2023-02,Recurring Payments,1027.94,4,256.99
25,2023-02,Miscellaneous,337.84,4,84.46
25,2023-02,Healthcare,470.39,4,117.6
25,2023-02,Savings,1446.03,4,361.51
25,2023-02,Taxes,1202.89,4,300.72
25,2023-03,Food,2169.87,4,542.47
25,2023-03,Housing,5819.39,4,1454.85
25,2023-03,Utilities,794.47,4,198.62
25,2023-03,Transportation,631.62,4,157.91
25,2023-03,Entertainment,466.56,4,116.64
25,2023-03,Recurring Payments,1027.94,4,256.99
25,2023-03,Miscellaneous,277.82,4,69.45
25,2023-03,Healthcare,423.19,4,105.8
25,2023-03,Savings,1621.7,4,405.43
25,2023-03,Taxes,1211.58,4,302.89
25,2023-04,Food,1961.19,4,490.3
25,2023-04,Housing,5819.39,4,1454.85
25,2023-04,Utilities,941.3,4,235.32
25,2023-04,Transportation,629.2,4,157.3
25,2023-04,Entertainment,422.07,4,105.52
25,2023-04,Recurring Payments,1027.94,4,256.99
25,2023-04,Miscellaneous,300.24,4,75.06
25,2023-04,Healthcare,569.01,4,142.25
25,2023-04,Savings,1587.64,4,396.91
25,2023-04,Taxes,1405.94,4,351.49
25,2023-05,Food,2028.99,4,507.25
25,2023-05,Housing,5819.39,4,1454.85
25,2023-05,Utilities,713.78,4,178.44
25,2023-05,Transportation,588.76,4,147.19
25,2023-05,Entertainment,490.44,4,122.61
25,2023-05,Recurring Payments,1027.94,4,256.99
25,2023-05,Miscellaneous,286.92,4,71.73
25,2023-05,Healthcare,483.29,4,120.82
25,2023-05,Savings,1714.72,4,428.68
25,2023-05,Taxes,1188.37,4,297.09
25,2023-06,Food,2346.07,4,586.52
25,2023-06,Housing,5819.39,4,1454.85
25,2023-06,Utilities,749.03,4,187.26
25,2023-06,Transportation,667.61,4,166.9
25,2023-06,Entertainment,491.64,4,122.91
25,2023-06,Recurring Payments,1027.94,4,256.99
25,2023-06,Miscellaneous,250.22,4,62.55
25,2023-06,Healthcare,429.78,4,107.44
25,2023-06,Savings,1548.47,4,387.12
25,2023-06,Taxes,1264.95,4,316.24
25,2023-07,Food,2199.3,4,549.83
25,2023-07,Housing,5819.39,4,1454.85
25,2023-07,Utilities,1059.75,4,264.94
25,2023-07,Transportation,649.14,4,162.28
25,2023-07,Entertainment,427.18,4,106.8
25,2023-07,Recurring Payments,1027.94,4,256.99
25,2023-07,Miscellaneous,232.1,4,58.02
25,2023-07,Healthcare,495.62,4,123.91
25,2023-07,Savings,1872.85,4,468.21
25,2023-07,Taxes,1153.75,4,288.44
25,2023-08,Food,2373.73,4,593.43
25,2023-08,Housing,5819.39,4,1454.85
25,2023-08,Utilities,926.18,4,231.54
25,2023-08,Transportation,647.08,4,161.77
25,2023-08,Entertainment,386.4,4,96.6
25,2023-08,Recurring Payments,1027.94,4,256.99
25,2023-08,Miscellaneous,303.93,4,75.98
25,2023-08,Healthcare,439.11,4,109.78
25,2023-08,Savings,1530.28,4,382.57
25,2023-08,Taxes,1300.28,4,325.07
25,2023-09,Food,1952.12,4,488.03
25,2023-09,Housing,5819.39,4,1454.85
25,2023-09,Utilities,701.35,4,175.34
25,2023-09,Transportation,678.26,4,169.56
25,2023-09,Entertainment,361.05,4,90.26
25,2023-09,Recurring Payments,1027.94,4,256.99
25,2023-09,Miscellaneous,311.1,4,77.78
25,2023-09,Healthcare,490.92,4,122.73
25,2023-09,Savings,1711.23,4,427.81
25,2023-09,Taxes,1238.63,4,309.66
25,2023-10,Food,2160.06,4,540.01
25,2023-10,Housing,5819.39,4,1454.85
25,2023-10,Utilities,840.83,4,210.21
25,2023-10,Transportation,527.75,4,131.94
25,2023-10,Entertainment,380.9,4,95.22
25,2023-10,Recurring Payments,1027.94,4,256.99
25,2023-10,Miscellaneous,315.78,4,78.94
25,2023-10,Healthcare,533.38,4,133.34
25,2023-10,Savings,1445.2,4,361.3
25,2023-10,Taxes,1075.1,4,268.77
25,2023-11,Food,1870.98,4,467.75
25,2023-11,Housing,5819.39,4,1454.85
25,2023-11,Utilities,886.22,4,221.56
25,2023-11,Transportation,586.24,4,146.56
25,2023-11,Entertainment,422.21,4,105.55
25,2023-11,Recurring Payments,1027.94,4,256.99
25,2023-11,Miscellaneous,335.74,4,83.94
25,2023-11,Healthcare,412.75,4,103.19
25,2023-11,Savings,1533.62,4,383.4
25,2023-11,Taxes,1327.47,4,331.87
25,2023-12,Food,2141.41,4,535.35
25,2023-12,Housing,5819.39,4,1454.85
25,2023-12,Utilities,964.13,4,241.03
